estado;ano;semanaEpi;casosNovos;obitosNovos;casosAcumulado;obitosAcumulado;populacao;data_inicio
MA;2021;36;1792;29;352403.0;10095;7075181.0;2021-08-30
MA;2021;37;1292;40;353695.0;10135;7075181.0;2021-09-06
MA;2021;38;1536;21;355231.0;10156;7075181.0;2021-09-13
MA;2021;39;1467;23;356698.0;10179;7075181.0;2021-09-20
MA;2021;40;1207;16;357905.0;10195;7075181.0;2021-09-27
MA;2021;41;739;16;358644.0;10211;7075181.0;2021-10-04
MA;2021;42;1341;12;359985.0;10223;7075181.0;2021-10-11
MA;2021;43;1057;13;361042.0;10236;7075181.0;2021-10-18
MA;2021;44;707;8;361749.0;10244;7075181.0;2021-10-25
MA;2021;45;1027;11;362776.0;10255;7075181.0;2021-11-01
MA;2021;46;890;9;363666.0;10264;7075181.0;2021-11-08
MA;2021;47;1006;17;364672.0;10281;7075181.0;2021-11-15
MA;2021;48;1402;28;366074.0;10309;7075181.0;2021-11-22
MA;2021;49;1372;27;367446.0;10336;7075181.0;2021-11-29
MA;2021;50;1808;14;369254.0;10350;7075181.0;2021-12-06
MA;2021;51;934;16;370188.0;10366;7075181.0;2021-12-13
MA;2021;52;457;11;370645.0;10377;7075181.0;2021-12-20
MA;2021;53;38;13;200976.0;4513;7075181.0;2020-12-28
MA;2022;1;1233;19;371927.0;10396;7075181.0;2021-12-27
MA;2022;2;2377;17;374304.0;10413;7075181.0;2022-01-03
MA;2022;3;3807;30;378111.0;10443;7075181.0;2022-01-10
MA;2022;4;7773;34;385884.0;10477;7075181.0;2022-01-17
MA;2022;5;7203;49;393087.0;10526;7075181.0;2022-01-24
MA;2022;6;7428;75;400515.0;10601;7075181.0;2022-01-31
MA;2022;7;6538;82;407053.0;10683;7075181.0;2022-02-07
MA;2022;8;5767;90;412820.0;10773;7075181.0;2022-02-14
MA;2022;9;2229;55;415049.0;10828;7075181.0;2022-02-21
MA;2022;10;3291;14;418340.0;10842;7075181.0;2022-02-28
MA;2022;11;3399;15;421739.0;10857;7075181.0;2022-03-07
MA;2022;12;2397;11;424136.0;10868;7075181.0;2022-03-14
MA;2022;13;2134;5;426270.0;10873;7075181.0;2022-03-21
MA;2022;14;1997;4;428267.0;10877;7075181.0;2022-03-28
MA;2022;15;822;1;429089.0;10878;7075181.0;2022-04-04
MA;2022;16;1685;1;430774.0;10879;7075181.0;2022-04-11
MA;2022;17;1808;4;432582.0;10883;7075181.0;2022-04-18
MA;2022;18;1765;4;434347.0;10887;7075181.0;2022-04-25
MA;2022;19;1403;0;435750.0;10887;7075181.0;2022-05-02
MA;2022;20;1051;0;436801.0;10887;7075181.0;2022-05-09
MA;2022;21;900;1;437701.0;10888;7075181.0;2022-05-16
MA;2022;22;1310;1;439011.0;10889;7075181.0;2022-05-23
MA;2022;23;1276;1;440287.0;10890;7075181.0;2022-05-30
MA;2022;24;700;0;440987.0;10890;7075181.0;2022-06-06
MA;2022;25;1027;4;442014.0;10894;7075181.0;2022-06-13
MA;2022;26;1499;2;443513.0;10896;7075181.0;2022-06-20
MA;2022;27;2294;10;445807.0;10906;7075181.0;2022-06-27
MA;2022;28;5561;11;451368.0;10917;7075181.0;2022-07-04
MA;2022;29;4667;12;456035.0;10929;7075181.0;2022-07-11
MA;2022;30;3990;10;460025.0;10939;7075181.0;2022-07-18
MA;2022;31;3172;14;463197.0;10953;7075181.0;2022-07-25
MA;2022;32;2281;12;465478.0;10965;7075181.0;2022-08-01
MA;2022;33;1446;14;466924.0;10979;7075181.0;2022-08-08
MA;2022;34;1089;5;468013.0;10984;7075181.0;2022-08-15
MA;2022;35;1130;3;469143.0;10987;7075181.0;2022-08-22
MA;2022;36;662;1;469805.0;10988;7075181.0;2022-08-29
MA;2022;37;807;2;470612.0;10990;7075181.0;2022-09-05
MA;2022;38;874;3;471486.0;10993;7075181.0;2022-09-12
MA;2022;39;619;0;472105.0;10993;7075181.0;2022-09-19
MA;2022;40;612;0;472717.0;10993;7075181.0;2022-09-26
MA;2022;41;632;0;473349.0;10993;7075181.0;2022-10-03
MA;2022;42;1039;1;474388.0;10994;7075181.0;2022-10-10
MA;2022;43;304;2;474692.0;10996;7075181.0;2022-10-17
MA;2022;44;63;1;474755.0;10997;7075181.0;2022-10-24
MA;2022;45;529;1;475284.0;10998;7075181.0;2022-10-31
MA;2022;46;615;2;475899.0;11000;7075181.0;2022-11-07
MA;2022;47;3406;4;479305.0;11004;7075181.0;2022-11-14
MA;2022;48;4109;4;483414.0;11008;7075181.0;2022-11-21
MA;2022;49;1197;4;484611.0;11012;7075181.0;2022-11-28
MA;2022;50;1574;11;486185.0;11023;7075181.0;2022-12-05
MA;2022;51;1149;5;487334.0;11028;7075181.0;2022-12-12
MA;2022;52;808;6;488093.0;11034;7075181.0;2021-12-27
MA;2023;1;1440;2;498837.0;11080;7075181.0;2022-12-26
MA;2023;2;816;5;490349.0;11041;7075181.0;2023-01-02
MA;2023;3;655;2;491004.0;11043;7075181.0;2023-01-09
MA;2023;4;517;2;491521.0;11045;7075181.0;2023-01-16
MA;2023;5;510;2;492031.0;11047;7075181.0;2023-01-23
MA;2023;6;465;1;492496.0;11048;7075181.0;2023-01-30
MA;2023;7;371;2;492867.0;11050;7075181.0;2023-02-06
MA;2023;8;191;1;493058.0;11051;7075181.0;2023-02-13
MA;2023;9;360;2;493418.0;11053;7075181.0;2023-02-20
MA;2023;10;251;2;493669.0;11055;7075181.0;2023-02-27
MA;2023;11;140;1;493809.0;11056;7075181.0;2023-03-06
MA;2023;12;162;0;493971.0;11056;7075181.0;2023-03-13
MA;2023;13;136;1;494107.0;11057;7075181.0;2023-03-20
MA;2023;14;63;1;494170.0;11058;7075181.0;2023-03-27
MA;2023;15;206;4;494376.0;11062;7075181.0;2023-04-03
MA;2023;16;150;3;494526.0;11065;7075181.0;2023-04-10
MA;2023;17;202;2;494728.0;11067;7075181.0;2023-04-17
MA;2023;18;196;3;494924.0;11070;7075181.0;2023-04-24
MA;2023;19;320;1;495244.0;11071;7075181.0;2023-05-01
MA;2023;20;240;0;495484.0;11071;7075181.0;2023-05-08
MA;2023;21;257;0;495741.0;11071;7075181.0;2023-05-15
MA;2023;22;185;0;495926.0;11071;7075181.0;2023-05-22
MA;2023;23;64;1;495990.0;11072;7075181.0;2023-05-29
MA;2023;24;212;2;496202.0;11074;7075181.0;2023-06-05
MA;2023;25;189;0;496391.0;11074;7075181.0;2023-06-12
MA;2023;26;71;2;496462.0;11076;7075181.0;2023-06-19
MA;2023;27;86;0;496548.0;11076;7075181.0;2023-06-26
MA;2023;28;123;0;496671.0;11076;7075181.0;2023-07-03
MA;2023;29;120;1;496791.0;11077;7075181.0;2023-07-10
MA;2023;30;66;0;496857.0;11077;7075181.0;2023-07-17
MA;2023;31;103;1;496960.0;11078;7075181.0;2023-07-24
MA;2023;32;121;1;497081.0;11079;7075181.0;2023-07-31
MA;2023;33;136;1;497217.0;11080;7075181.0;2023-08-07
MA;2023;34;63;0;497280.0;11080;7075181.0;2023-08-14
MA;2023;35;66;0;497346.0;11080;7075181.0;2023-08-21
MA;2023;36;18;0;497364.0;11080;7075181.0;2023-08-28
MA;2023;37;15;0;497379.0;11080;7075181.0;2023-09-04
MA;2023;38;2;0;497381.0;11080;7075181.0;2023-09-11
MA;2023;39;8;0;497389.0;11080;7075181.0;2023-09-18
MA;2023;40;2;0;497391.0;11080;7075181.0;2023-09-25
MA;2023;41;24;0;497415.0;11080;7075181.0;2023-10-02
MA;2023;42;25;0;497440.0;11080;7075181.0;2023-10-09
MA;2023;43;3;0;497443.0;11080;7075181.0;2023-10-16
MA;2023;44;9;0;497452.0;11080;7075181.0;2023-10-23
MA;2023;45;12;0;497464.0;11080;7075181.0;2023-10-30
MA;2023;46;8;0;497472.0;11080;7075181.0;2023-11-06
MA;2023;47;89;0;497561.0;11080;7075181.0;2023-11-13
MA;2023;48;151;0;497712.0;11080;7075181.0;2023-11-20
MA;2023;49;155;0;497867.0;11080;7075181.0;2023-11-27
MA;2023;50;280;0;498147.0;11080;7075181.0;2023-12-04
MA;2023;51;0;0;498147.0;11080;7075181.0;2023-12-11
MA;2023;52;690;0;498837.0;11080;7075181.0;2023-12-18
MA;2024;1;138;2;501132.0;11104;7075181.0;2024-01-01
MA;2024;2;418;2;499393.0;11084;7075181.0;2024-01-01
MA;2024;3;500;2;499893.0;11086;7075181.0;2024-01-08
MA;2024;4;335;3;500228.0;11089;7075181.0;2024-01-15
MA;2024;5;147;1;500375.0;11090;7075181.0;2024-01-22
MA;2024;6;113;1;500488.0;11091;7075181.0;2024-01-29
MA;2024;7;45;0;500533.0;11091;7075181.0;2024-02-05
MA;2024;8;33;1;500566.0;11092;7075181.0;2024-02-12
MA;2024;9;72;2;500638.0;11094;7075181.0;2024-02-19
MA;2024;10;29;1;500667.0;11095;7075181.0;2024-02-26
MA;2024;11;13;0;500680.0;11095;7075181.0;2024-03-04
MA;2024;12;14;0;500694.0;11095;7075181.0;2024-03-11
MA;2024;13;3;0;500697.0;11095;7075181.0;2024-03-18
MA;2024;14;12;0;500709.0;11095;7075181.0;2024-03-25
MA;2024;15;4;0;500713.0;11095;7075181.0;2024-04-01
MA;2024;16;12;1;500725.0;11096;7075181.0;2024-04-08
MA;2024;17;2;0;500727.0;11096;7075181.0;2024-04-15
MA;2024;18;3;0;500730.0;11096;7075181.0;2024-04-22
MA;2024;19;3;0;500733.0;11096;7075181.0;2024-04-29
MA;2024;20;13;1;500746.0;11097;7075181.0;2024-05-06
MA;2024;21;13;0;500759.0;11097;7075181.0;2024-05-13
MA;2024;22;7;0;500766.0;11097;7075181.0;2024-05-20
MA;2024;23;23;0;500789.0;11097;7075181.0;2024-05-27
MA;2024;24;46;1;500835.0;11098;7075181.0;2024-06-03
MA;2024;25;104;2;500939.0;11100;7075181.0;2024-06-10
MA;2024;26;0;0;500939.0;11100;7075181.0;2024-06-17
MA;2024;27;51;0;500990.0;11100;7075181.0;2024-06-24
MA;2024;28;3;0;500993.0;11100;7075181.0;2024-07-01
MA;2024;29;5;0;500998.0;11100;7075181.0;2024-07-08
MA;2024;30;4;2;501002.0;11102;7075181.0;2024-07-15
MA;2024;31;1;1;501003.0;11103;7075181.0;2024-07-22
MA;2024;32;2;0;501005.0;11103;7075181.0;2024-07-29
MA;2024;33;32;0;501037.0;11103;7075181.0;2024-08-05
MA;2024;34;78;0;501115.0;11103;7075181.0;2024-08-12
MA;2024;35;1;0;501116.0;11103;7075181.0;2024-08-19
MA;2024;36;3;0;501119.0;11103;7075181.0;2024-08-26
MA;2024;37;0;0;501119.0;11103;7075181.0;2024-09-02
MA;2024;38;1;0;501120.0;11103;7075181.0;2024-09-09
MA;2024;39;0;0;501120.0;11103;7075181.0;2024-09-16
MA;2024;40;0;0;501120.0;11103;7075181.0;2024-09-23
MA;2024;41;0;0;501120.0;11103;7075181.0;2024-09-30
MA;2024;42;1;0;501121.0;11103;7075181.0;2024-10-07
MA;2024;43;0;0;501121.0;11103;7075181.0;2024-10-14
MA;2024;44;0;0;501121.0;11103;7075181.0;2024-10-21
MA;2024;45;0;0;501121.0;11103;7075181.0;2024-10-28
MA;2024;46;1;1;501122.0;11104;7075181.0;2024-11-04
MA;2024;47;0;0;501122.0;11104;7075181.0;2024-11-11
MA;2024;48;2;0;501124.0;11104;7075181.0;2024-11-18
MA;2024;49;0;0;501124.0;11104;7075181.0;2024-11-25
MA;2024;50;8;0;501132.0;11104;7075181.0;2024-12-02
MA;2024;51;0;0;501132.0;11104;7075181.0;2024-12-09
MA;2024;52;0;0;501132.0;11104;7075181.0;2024-12-16
MA;2025;1;61;0;501193.0;11104;7075181.0;2024-12-30
MA;2025;2;116;0;501309.0;11104;7075181.0;2024-12-30
MA;2025;3;177;0;501486.0;11104;7075181.0;2025-01-06
MA;2025;4;161;0;501647.0;11104;7075181.0;2025-01-13
MA;2025;5;100;0;501747.0;11104;7075181.0;2025-01-20
MA;2025;6;290;0;502037.0;11104;7075181.0;2025-01-27
MA;2025;7;142;0;502179.0;11104;7075181.0;2025-02-03
MA;2025;8;101;0;502280.0;11104;7075181.0;2025-02-10
MA;2025;9;0;0;502280.0;11104;7075181.0;2025-02-17
MA;2025;10;238;0;502518.0;11104;7075181.0;2025-02-24
MA;2025;11;0;0;502518.0;11104;7075181.0;2025-03-03
MA;2025;12;129;1;502647.0;11105;7075181.0;2025-03-10
MA;2025;13;130;0;502777.0;11105;7075181.0;2025-03-17
MA;2025;14;22;0;502799.0;11105;7075181.0;2025-03-24
MA;2025;15;0;0;502799.0;11105;7075181.0;2025-03-31
MA;2025;16;29;0;502828.0;11105;7075181.0;2025-04-07
MA;2025;17;0;0;502828.0;11105;7075181.0;2025-04-14
MA;2025;18;69;2;502897.0;11107;7075181.0;2025-04-21
MA;2025;19;0;0;502897.0;11107;7075181.0;2025-04-28
MA;2025;20;6;0;502903.0;11107;7075181.0;2025-05-05
MA;2025;21;5;0;502908.0;11107;7075181.0;2025-05-12
MA;2025;22;4;0;502912.0;11107;7075181.0;2025-05-19
MA;2025;23;0;0;502912.0;11107;7075181.0;2025-05-26
MA;2025;24;7;0;502919.0;11107;7075181.0;2025-06-02
MA;2025;25;0;0;502919.0;11107;7075181.0;2025-06-09
MA;2025;26;0;0;502919.0;11107;7075181.0;2025-06-16
MA;2025;27;7;0;502926.0;11107;7075181.0;2025-06-23
MA;2025;28;0;0;502926.0;11107;7075181.0;2025-06-30
MA;2025;29;0;0;502926.0;11107;7075181.0;2025-07-07
MA;2025;30;21;0;502947.0;11107;7075181.0;2025-07-14
MA;2025;31;34;2;502981.0;11109;7075181.0;2025-07-21
MA;2025;32;20;0;503001.0;11109;7075181.0;2025-07-28
MA;2025;33;59;0;503060.0;11109;7075181.0;2025-08-04
MA;2025;34;43;0;503103.0;11109;7075181.0;2025-08-11
MA;2025;35;32;0;503135.0;11109;7075181.0;2025-08-18
MA;2025;36;0;0;503135.0;11109;7075181.0;2025-08-25
MG;2020;9;0;0;0.0;0;21168791.0;2020-02-24
MG;2020;10;0;0;0.0;0;21168791.0;2020-02-24
MG;2020;11;2;0;2.0;0;21168791.0;2020-03-02
MG;2020;12;36;0;38.0;0;21168791.0;2020-03-09
MG;2020;13;170;0;205.0;0;21168791.0;2020-03-16
MG;2020;14;228;6;430.0;6;21168791.0;2020-03-23
MG;2020;15;330;11;750.0;17;21168791.0;2020-03-30
MG;2020;16;323;22;1077.0;39;21168791.0;2020-04-06
MG;2020;17;408;19;1481.0;58;21168791.0;2020-04-13
MG;2020;18;552;30;2023.0;88;21168791.0;2020-04-20
MG;2020;19;1127;30;3123.0;118;21168791.0;2020-04-27
MG;2020;20;1396;32;4474.0;150;21168791.0;2020-05-04
MG;2020;21;1899;67;6338.0;217;21168791.0;2020-05-11
MG;2020;22;3322;51;9630.0;263;21168791.0;2020-05-18
MG;2020;23;5378;109;14939.0;368;21168791.0;2020-05-25
MG;2020;24;5810;89;20614.0;454;21168791.0;2020-06-01
MG;2020;25;6753;186;27305.0;636;21168791.0;2020-06-08
MG;2020;26;13511;251;40966.0;882;21168791.0;2020-06-15
MG;2020;27;15232;301;55958.0;1183;21168791.0;2020-06-22
MG;2020;28;17820;367;73813.0;1550;21168791.0;2020-06-29
MG;2020;29;17039;417;90875.0;1964;21168791.0;2020-07-06
MG;2020;30;19251;445;110093.0;2404;21168791.0;2020-07-13
MG;2020;31;19894;459;129985.0;2861;21168791.0;2020-07-20
MG;2020;32;20752;596;150723.0;3449;21168791.0;2020-07-27
MG;2020;33;20793;597;171514.0;4044;21168791.0;2020-08-03
MG;2020;34;20077;695;191507.0;4737;21168791.0;2020-08-10
MG;2020;35;21121;541;212565.0;5270;21168791.0;2020-08-17
MG;2020;36;19315;440;231878.0;5708;21168791.0;2020-08-24
MG;2020;37;19321;493;250190.0;6200;21168791.0;2020-08-31
MG;2020;38;17822;459;268009.0;6656;21168791.0;2020-09-07
MG;2020;39;18636;526;286350.0;7181;21168791.0;2020-09-14
MG;2020;40;19242;392;305527.0;7569;21168791.0;2020-09-21
MG;2020;41;15674;495;321140.0;8061;21168791.0;2020-09-28
MG;2020;42;12991;349;333998.0;8405;21168791.0;2020-10-05
MG;2020;43;13144;332;347006.0;8732;21168791.0;2020-10-12
MG;2020;44;12017;286;358971.0;9015;21168791.0;2020-10-19
MG;2020;45;9639;191;368609.0;9204;21168791.0;2020-10-26
MG;2020;46;13117;302;381310.0;9504;21168791.0;2020-11-02
MG;2020;47;14228;229;395534.0;9732;21168791.0;2020-11-09
MG;2020;48;17465;261;412996.0;9990;21168791.0;2020-11-16
MG;2020;49;25309;294;438304.0;10283;21168791.0;2020-11-23
MG;2020;50;26781;364;464545.0;10645;21168791.0;2020-11-30
MG;2020;51;29291;451;494187.0;11093;21168791.0;2020-12-07
MG;2020;52;28150;498;522331.0;11585;21168791.0;2020-12-14
MG;2020;53;20669;317;542909.0;11902;21168791.0;2020-12-21
MG;2021;1;38679;578;587868.0;12594;21168791.0;2020-12-28
MG;2021;2;49021;767;636797.0;13355;21168791.0;2021-01-04
MG;2021;3;50318;799;686682.0;14148;21168791.0;2021-01-11
MG;2021;4;43292;797;729968.0;14939;21168791.0;2021-01-18
MG;2021;5;37297;876;767061.0;15807;21168791.0;2021-01-25
MG;2021;6;37394;971;804063.0;16760;21168791.0;2021-02-01
MG;2021;7;33000;841;837041.0;17594;21168791.0;2021-02-08
MG;2021;8;38128;843;874884.0;18431;21168791.0;2021-02-15
MG;2021;9;40914;931;916205.0;19359;21168791.0;2021-02-22
MG;2021;10;47684;1155;963889.0;20506;21168791.0;2021-03-01
MG;2021;11;60080;1263;1023969.0;21764;21168791.0;2021-03-08
MG;2021;12;69570;1616;1093539.0;23366;21168791.0;2021-03-15
MG;2021;13;59987;2173;1153526.0;25534;21168791.0;2021-03-22
MG;2021;14;67112;2103;1220638.0;27618;21168791.0;2021-03-29
MG;2021;15;54596;2334;1275234.0;29940;21168791.0;2021-04-05
MG;2021;16;44063;2065;1319297.0;31987;21168791.0;2021-04-12
MG;2021;17;47305;2055;1366602.0;34036;21168791.0;2021-04-19
MG;2021;18;44512;1723;1411114.0;35750;21168791.0;2021-04-26
MG;2021;19;48288;1542;1459402.0;37283;21168791.0;2021-05-03
MG;2021;20;52354;1602;1511756.0;38878;21168791.0;2021-05-10
MG;2021;21;52444;1393;1564200.0;40262;21168791.0;2021-05-17
MG;2021;22;52676;1222;1616876.0;41479;21168791.0;2021-05-24
MG;2021;23;61682;1399;1678558.0;42872;21168791.0;2021-05-31
MG;2021;24;54623;1481;1733181.0;44347;21168791.0;2021-06-07
MG;2021;25;49469;1380;1782650.0;45718;21168791.0;2021-06-14
MG;2021;26;41169;1178;1823819.0;46883;21168791.0;2021-06-21
MG;2021;27;38606;1062;1862425.0;47942;21168791.0;2021-06-28
MG;2021;28;37995;934;1900420.0;48872;21168791.0;2021-07-05
MG;2021;29;32882;809;1933302.0;49675;21168791.0;2021-07-12
MG;2021;30;33222;788;1966524.0;50461;21168791.0;2021-07-19
MG;2021;31;29162;760;1995686.0;51216;21168791.0;2021-07-26
MG;2021;32;23749;636;2019435.0;51849;21168791.0;2021-08-02
MG;2021;33;22160;562;2041595.0;52411;21168791.0;2021-08-09
MG;2021;34;19645;480;2061240.0;52885;21168791.0;2021-08-16
MG;2021;35;16030;443;2077270.0;53323;21168791.0;2021-08-23
MG;2021;36;17630;289;2094900.0;53611;21168791.0;2021-08-30
MG;2021;37;15868;418;2110768.0;54023;21168791.0;2021-09-06
MG;2021;38;20549;317;2131317.0;54337;21168791.0;2021-09-13
MG;2021;39;14456;327;2145773.0;54664;21168791.0;2021-09-20
MG;2021;40;12132;324;2157905.0;54984;21168791.0;2021-09-27
MG;2021;41;8203;202;2166108.0;55180;21168791.0;2021-10-04
MG;2021;42;11032;201;2177140.0;55383;21168791.0;2021-10-11
MG;2021;43;7728;170;2184868.0;55552;21168791.0;2021-10-18
MG;2021;44;6143;197;2191011.0;55746;21168791.0;2021-10-25
MG;2021;45;6317;174;2197328.0;55917;21168791.0;2021-11-01
MG;2021;46;4720;107;2202048.0;56023;21168791.0;2021-11-08
MG;2021;47;4816;122;2206864.0;56143;21168791.0;2021-11-15
MG;2021;48;4574;167;2211438.0;56309;21168791.0;2021-11-22
MG;2021;49;3489;138;2214927.0;56446;21168791.0;2021-11-29
MG;2021;50;1865;106;2216792.0;56552;21168791.0;2021-12-06
MG;2021;51;1903;60;2218695.0;56613;21168791.0;2021-12-13
MG;2021;52;5290;46;2223985.0;56659;21168791.0;2021-12-20
MG;2021;53;6393;122;549302.0;12023;21168791.0;2020-12-28
MG;2022;1;33170;69;2257723.0;56728;21168791.0;2021-12-27
MG;2022;2;91658;83;2349381.0;56810;21168791.0;2022-01-03
MG;2022;3;140395;132;2489776.0;56941;21168791.0;2022-01-10
MG;2022;4;190358;276;2680134.0;57214;21168791.0;2022-01-17
MG;2022;5;182039;540;2862173.0;57754;21168791.0;2022-01-24
MG;2022;6;142765;663;3004938.0;58411;21168791.0;2022-01-31
MG;2022;7;96073;591;3101011.0;58995;21168791.0;2022-02-07
MG;2022;8;92964;593;3193975.0;59589;21168791.0;2022-02-14
MG;2022;9;35925;285;3229900.0;59875;21168791.0;2022-02-21
MG;2022;10;34820;446;3264720.0;60319;21168791.0;2022-02-28
MG;2022;11;30999;218;3295719.0;60538;21168791.0;2022-03-07
MG;2022;12;21340;205;3317059.0;60741;21168791.0;2022-03-14
MG;2022;13;12392;138;3329451.0;60879;21168791.0;2022-03-21
MG;2022;14;15489;157;3344940.0;61034;21168791.0;2022-03-28
MG;2022;15;4600;81;3349540.0;61113;21168791.0;2022-04-04
MG;2022;16;3142;104;3352682.0;61216;21168791.0;2022-04-11
MG;2022;17;4643;81;3357325.0;61296;21168791.0;2022-04-18
MG;2022;18;4081;81;3361406.0;61377;21168791.0;2022-04-25
MG;2022;19;9512;32;3370918.0;61410;21168791.0;2022-05-02
MG;2022;20;12956;49;3383874.0;61458;21168791.0;2022-05-09
MG;2022;21;19276;86;3403150.0;61544;21168791.0;2022-05-16
MG;2022;22;32351;36;3435501.0;61579;21168791.0;2022-05-23
MG;2022;23;43074;141;3478575.0;61719;21168791.0;2022-05-30
MG;2022;24;29113;123;3507688.0;61843;21168791.0;2022-06-06
MG;2022;25;64631;172;3572319.0;62015;21168791.0;2022-06-13
MG;2022;26;61145;156;3633464.0;62170;21168791.0;2022-06-20
MG;2022;27;57950;179;3691414.0;62347;21168791.0;2022-06-27
MG;2022;28;51779;195;3743193.0;62541;21168791.0;2022-07-04
MG;2022;29;42756;181;3785949.0;62721;21168791.0;2022-07-11
MG;2022;30;28178;181;3814127.0;62902;21168791.0;2022-07-18
MG;2022;31;19761;205;3833888.0;63104;21168791.0;2022-07-25
MG;2022;32;20761;153;3854649.0;63257;21168791.0;2022-08-01
MG;2022;33;7231;133;3861880.0;63389;21168791.0;2022-08-08
MG;2022;34;6376;104;3868256.0;63492;21168791.0;2022-08-15
MG;2022;35;4372;109;3872628.0;63600;21168791.0;2022-08-22
MG;2022;36;2001;59;3874629.0;63659;21168791.0;2022-08-29
MG;2022;37;2355;55;3876984.0;63716;21168791.0;2022-09-05
MG;2022;38;2307;53;3879291.0;63768;21168791.0;2022-09-12
MG;2022;39;1242;13;3880533.0;63780;21168791.0;2022-09-19
MG;2022;40;1049;35;3881582.0;63814;21168791.0;2022-09-26
MG;2022;41;461;21;3882043.0;63835;21168791.0;2022-10-03
MG;2022;42;760;29;3882803.0;63864;21168791.0;2022-10-10
MG;2022;43;692;15;3883495.0;63879;21168791.0;2022-10-17
MG;2022;44;753;8;3884248.0;63887;21168791.0;2022-10-24
MG;2022;45;971;10;3885635.0;63897;21168791.0;2022-10-31
MG;2022;46;3235;11;3888454.0;63908;21168791.0;2022-11-07
MG;2022;47;15088;35;3903542.0;63943;21168791.0;2022-11-14
MG;2022;48;29080;53;3932622.0;63995;21168791.0;2022-11-21
MG;2022;49;20320;43;3952942.0;64038;21168791.0;2022-11-28
MG;2022;50;50322;168;4003264.0;64203;21168791.0;2022-12-05
MG;2022;51;23622;55;4030715.0;64293;21168791.0;2022-12-12
MG;2022;52;53104;190;4079422.0;64447;21168791.0;2021-12-27
MG;2023;1;21600;132;4236687.0;66096;21168791.0;2022-12-26
MG;2023;2;13160;111;4114182.0;64687;21168791.0;2023-01-02
MG;2023;3;7847;112;4122029.0;64799;21168791.0;2023-01-09
MG;2023;4;7906;96;4129935.0;64895;21168791.0;2023-01-16
MG;2023;5;24015;88;4153950.0;64982;21168791.0;2023-01-23
MG;2023;6;21655;-20;4175605.0;65005;21168791.0;2023-01-30
MG;2023;7;9123;115;4189328.0;65075;21168791.0;2023-02-06
MG;2023;8;-1696;-42;4187298.0;65471;21168791.0;2023-02-13
MG;2023;9;2462;36;4194916.0;65507;21168791.0;2023-02-20
MG;2023;10;4856;48;4194616.0;65555;21168791.0;2023-02-27
MG;2023;11;0;20;4194616.0;65575;21168791.0;2023-03-06
MG;2023;12;3593;17;4198209.0;65592;21168791.0;2023-03-13
MG;2023;13;2570;0;4200779.0;65592;21168791.0;2023-03-20
MG;2023;14;0;0;4200779.0;65592;21168791.0;2023-03-27
MG;2023;15;2451;49;4203230.0;65641;21168791.0;2023-04-03
MG;2023;16;1686;16;4204916.0;65657;21168791.0;2023-04-10
MG;2023;17;0;0;4204916.0;65657;21168791.0;2023-04-17
MG;2023;18;2636;40;4207552.0;65697;21168791.0;2023-04-24
MG;2023;19;1134;12;4208686.0;65709;21168791.0;2023-05-01
MG;2023;20;1033;20;4209719.0;65729;21168791.0;2023-05-08
MG;2023;21;0;0;4209719.0;65729;21168791.0;2023-05-15
MG;2023;22;0;11;4209719.0;65740;21168791.0;2023-05-22
MG;2023;23;0;0;4209719.0;65740;21168791.0;2023-05-29
MG;2023;24;0;0;4209719.0;65740;21168791.0;2023-06-05
MG;2023;25;0;0;4209719.0;65740;21168791.0;2023-06-12
MG;2023;26;0;0;4209719.0;65740;21168791.0;2023-06-19
MG;2023;27;0;0;4209719.0;65740;21168791.0;2023-06-26
MG;2023;28;0;0;4209719.0;65740;21168791.0;2023-07-03
MG;2023;29;0;0;4209719.0;65740;21168791.0;2023-07-10
MG;2023;30;0;0;4209719.0;65740;21168791.0;2023-07-17
MG;2023;31;0;0;4209719.0;65740;21168791.0;2023-07-24
MG;2023;32;0;0;4209719.0;65740;21168791.0;2023-07-31
MG;2023;33;0;0;4209719.0;65740;21168791.0;2023-08-07
MG;2023;34;0;0;4209719.0;65740;21168791.0;2023-08-14
MG;2023;35;0;0;4209719.0;65740;21168791.0;2023-08-21
MG;2023;36;0;0;4209719.0;65740;21168791.0;2023-08-28
MG;2023;37;-34512;21;4209719.0;65761;21168791.0;2023-09-04
MG;2023;38;0;0;4175207.0;65761;21168791.0;2023-09-11
MG;2023;39;5100;23;4180307.0;65784;21168791.0;2023-09-18
MG;2023;40;4662;31;4184969.0;65815;21168791.0;2023-09-25
MG;2023;41;3203;12;4188172.0;65827;21168791.0;2023-10-02
MG;2023;42;6873;25;4195045.0;65852;21168791.0;2023-10-09
MG;2023;43;7288;29;4202333.0;65881;21168791.0;2023-10-16
MG;2023;44;4861;19;4207194.0;65900;21168791.0;2023-10-23
MG;2023;45;7789;37;4214983.0;65937;21168791.0;2023-10-30
MG;2023;46;5913;4;4220896.0;65941;21168791.0;2023-11-06
MG;2023;47;5509;62;4226405.0;66003;21168791.0;2023-11-13
MG;2023;48;3922;37;4230327.0;66040;21168791.0;2023-11-20
MG;2023;49;2775;19;4233102.0;66059;21168791.0;2023-11-27
MG;2023;50;2198;0;4235300.0;66059;21168791.0;2023-12-04
MG;2023;51;1387;37;4236687.0;66096;21168791.0;2023-12-11
